patch_id,base_sample_id,image_path,mask_path,patch_type,video_id,crop_x,crop_y,crop_size,out_size
defect_005416_positive_context_00,defect_005416,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005416.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005416.png,positive_context,30,101,59,448,384
defect_005416_positive_shift_00,defect_005416,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005416.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005416.png,positive_shift,30,90,209,320,384
defect_005416_positive_shift_01,defect_005416,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005416.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005416.png,positive_shift,30,35,78,448,384
defect_005606_hard_negative_00,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,hard_negative,31,0,295,320,384
defect_005606_hard_negative_01,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,hard_negative,31,4,91,320,384
defect_005606_hard_negative_02,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,hard_negative,31,3,271,320,384
defect_005606_positive_center_00,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,positive_center,31,167,146,384,384
defect_005606_positive_context_00,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,positive_context,31,71,184,384,384
defect_005606_positive_shift_00,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,positive_shift,31,41,147,448,384
defect_005606_positive_shift_01,defect_005606,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,positive_shift,31,34,8,384,384
defect_005638_hard_negative_00,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,hard_negative,31,3,206,320,384
defect_005638_hard_negative_01,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,hard_negative,31,4,307,320,384
defect_005638_positive_center_00,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,positive_center,31,200,167,320,384
defect_005638_positive_context_00,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,positive_context,31,181,125,384,384
defect_005638_positive_shift_00,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,positive_shift,31,142,18,384,384
defect_005638_positive_shift_01,defect_005638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,positive_shift,31,7,150,448,384
defect_005662_hard_negative_00,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,hard_negative,31,2,151,320,384
defect_005662_hard_negative_01,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,hard_negative,31,2,164,320,384
defect_005662_positive_center_00,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,positive_center,31,167,140,384,384
defect_005662_positive_context_00,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,positive_context,31,148,192,448,384
defect_005662_positive_shift_00,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,positive_shift,31,291,54,320,384
defect_005662_positive_shift_01,defect_005662,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,positive_shift,31,85,179,384,384
defect_005668_positive_center_00,defect_005668,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005668.png,positive_center,31,200,180,320,384
defect_005668_positive_context_00,defect_005668,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005668.png,positive_context,31,121,24,448,384
defect_005668_positive_shift_00,defect_005668,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005668.png,positive_shift,31,285,257,320,384
defect_005668_positive_shift_01,defect_005668,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005668.png,positive_shift,31,250,204,384,384
defect_005841_positive_center_00,defect_005841,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005841.png,positive_center,32,167,152,384,384
defect_005841_positive_context_00,defect_005841,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005841.png,positive_context,32,57,240,384,384
defect_005841_positive_shift_00,defect_005841,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005841.png,positive_shift,32,69,155,384,384
defect_005841_positive_shift_01,defect_005841,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005841.png,positive_shift,32,113,275,320,384
defect_005904_hard_negative_00,defect_005904,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,hard_negative,32,2,214,320,384
defect_005904_positive_center_00,defect_005904,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,positive_center,32,166,148,384,384
defect_005904_positive_context_00,defect_005904,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,positive_context,32,10,242,384,384
defect_005904_positive_shift_00,defect_005904,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,positive_shift,32,179,212,384,384
defect_005904_positive_shift_01,defect_005904,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,positive_shift,32,275,127,320,384
defect_005921_hard_negative_00,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,hard_negative,32,2,244,320,384
defect_005921_hard_negative_01,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,hard_negative,32,4,45,320,384
defect_005921_positive_center_00,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,positive_center,32,198,190,320,384
defect_005921_positive_context_00,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,positive_context,32,141,86,448,384
defect_005921_positive_shift_00,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,positive_shift,32,81,16,384,384
defect_005921_positive_shift_01,defect_005921,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,positive_shift,32,80,176,384,384
defect_005934_positive_center_00,defect_005934,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005934.png,positive_center,32,170,139,384,384
defect_005934_positive_context_00,defect_005934,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005934.png,positive_context,32,128,26,448,384
defect_005934_positive_shift_00,defect_005934,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005934.png,positive_shift,32,61,310,320,384
defect_005934_positive_shift_01,defect_005934,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005934.png,positive_shift,32,11,66,448,384
defect_006522_hard_negative_00,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,hard_negative,35,1,126,320,384
defect_006522_hard_negative_01,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,hard_negative,35,4,4,320,384
defect_006522_positive_center_00,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,positive_center,35,199,182,320,384
defect_006522_positive_context_00,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,positive_context,35,48,58,448,384
defect_006522_positive_shift_00,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,positive_shift,35,158,42,320,384
defect_006522_positive_shift_01,defect_006522,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,positive_shift,35,280,170,320,384
defect_006547_hard_negative_00,defect_006547,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,hard_negative,35,4,52,320,384
defect_006547_positive_center_00,defect_006547,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,positive_center,35,134,109,448,384
defect_006547_positive_context_00,defect_006547,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,positive_context,35,180,83,448,384
defect_006547_positive_shift_00,defect_006547,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,positive_shift,35,41,7,448,384
defect_006547_positive_shift_01,defect_006547,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,positive_shift,35,191,223,320,384
defect_006571_positive_center_00,defect_006571,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006571.png,positive_center,35,196,174,320,384
defect_006571_positive_context_00,defect_006571,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006571.png,positive_context,35,13,137,384,384
defect_006571_positive_shift_00,defect_006571,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006571.png,positive_shift,35,58,155,384,384
defect_006571_positive_shift_01,defect_006571,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006571.png,positive_shift,35,221,239,384,384
defect_006585_positive_center_00,defect_006585,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006585.png,positive_center,35,169,136,384,384
defect_006585_positive_context_00,defect_006585,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006585.png,positive_context,35,184,192,448,384
defect_006585_positive_shift_00,defect_006585,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006585.png,positive_shift,35,154,68,384,384
defect_006585_positive_shift_01,defect_006585,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006585.png,positive_shift,35,25,75,448,384
normal_000020_normal_negative_52,normal_000020,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000020.jpg,,normal_negative,5,75,287,320,384
normal_000025_normal_negative_33,normal_000025,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000025.jpg,,normal_negative,5,234,281,320,384
normal_000037_normal_negative_111,normal_000037,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000037.jpg,,normal_negative,5,2,235,384,384
normal_000041_normal_negative_17,normal_000041,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000041.jpg,,normal_negative,5,195,231,384,384
normal_000049_normal_negative_35,normal_000049,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000049.jpg,,normal_negative,5,100,8,448,384
normal_000060_normal_negative_125,normal_000060,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000060.jpg,,normal_negative,5,0,26,384,384
normal_000062_normal_negative_27,normal_000062,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000062.jpg,,normal_negative,5,219,207,384,384
normal_000064_normal_negative_65,normal_000064,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000064.jpg,,normal_negative,5,180,77,384,384
normal_000075_normal_negative_130,normal_000075,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000075.jpg,,normal_negative,5,143,164,448,384
normal_000086_normal_negative_58,normal_000086,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000086.jpg,,normal_negative,5,105,77,320,384
normal_000320_normal_negative_03,normal_000320,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000320.jpg,,normal_negative,5,121,156,320,384
normal_000327_normal_negative_26,normal_000327,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000327.jpg,,normal_negative,5,106,135,448,384
normal_000359_normal_negative_64,normal_000359,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000359.jpg,,normal_negative,6,253,233,384,384
normal_000360_normal_negative_115,normal_000360,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000360.jpg,,normal_negative,6,15,111,320,384
normal_000367_normal_negative_48,normal_000367,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000367.jpg,,normal_negative,6,45,182,448,384
normal_000374_normal_negative_112,normal_000374,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000374.jpg,,normal_negative,6,143,111,448,384
normal_000628_normal_negative_57,normal_000628,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000628.jpg,,normal_negative,7,103,208,384,384
normal_000641_normal_negative_61,normal_000641,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000641.jpg,,normal_negative,7,166,253,384,384
normal_000685_normal_negative_00,normal_000685,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000685.jpg,,normal_negative,7,204,5,320,384
normal_000699_normal_negative_46,normal_000699,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000699.jpg,,normal_negative,7,132,174,384,384
normal_001265_normal_negative_04,normal_001265,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001265.jpg,,normal_negative,12,50,77,320,384
normal_001282_normal_negative_127,normal_001282,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001282.jpg,,normal_negative,12,255,250,320,384
normal_001484_normal_negative_108,normal_001484,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001484.jpg,,normal_negative,13,8,129,384,384
normal_001494_normal_negative_74,normal_001494,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001494.jpg,,normal_negative,13,129,31,320,384
normal_001496_normal_negative_88,normal_001496,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001496.jpg,,normal_negative,13,21,217,384,384
normal_001503_normal_negative_12,normal_001503,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001503.jpg,,normal_negative,13,60,28,448,384
normal_001509_normal_negative_11,normal_001509,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001509.jpg,,normal_negative,13,265,304,320,384
normal_001514_normal_negative_128,normal_001514,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001514.jpg,,normal_negative,13,252,76,320,384
normal_001521_normal_negative_99,normal_001521,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001521.jpg,,normal_negative,13,22,247,384,384
normal_001575_normal_negative_83,normal_001575,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001575.jpg,,normal_negative,13,44,206,384,384
normal_001583_normal_negative_124,normal_001583,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001583.jpg,,normal_negative,13,97,309,320,384
normal_001646_normal_negative_126,normal_001646,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001646.jpg,,normal_negative,13,165,14,320,384
normal_001700_normal_negative_40,normal_001700,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001700.jpg,,normal_negative,14,164,221,384,384
normal_001725_normal_negative_15,normal_001725,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001725.jpg,,normal_negative,14,75,21,448,384
normal_001760_normal_negative_13,normal_001760,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001760.jpg,,normal_negative,14,148,3,448,384
normal_001896_normal_negative_95,normal_001896,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001896.jpg,,normal_negative,15,117,127,384,384
normal_001933_normal_negative_97,normal_001933,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001933.jpg,,normal_negative,15,29,65,320,384
normal_001937_normal_negative_92,normal_001937,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001937.jpg,,normal_negative,15,56,50,448,384
normal_001990_normal_negative_59,normal_001990,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001990.jpg,,normal_negative,15,146,80,384,384
normal_002111_normal_negative_23,normal_002111,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002111.jpg,,normal_negative,15,128,132,448,384
normal_002112_normal_negative_53,normal_002112,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002112.jpg,,normal_negative,15,57,215,384,384
normal_002155_normal_negative_45,normal_002155,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002155.jpg,,normal_negative,16,194,246,320,384
normal_002158_normal_negative_96,normal_002158,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002158.jpg,,normal_negative,16,231,274,320,384
normal_002229_normal_negative_25,normal_002229,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002229.jpg,,normal_negative,16,213,240,320,384
normal_002376_normal_negative_49,normal_002376,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002376.jpg,,normal_negative,17,184,201,320,384
normal_002381_normal_negative_98,normal_002381,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002381.jpg,,normal_negative,17,274,233,320,384
normal_002400_normal_negative_129,normal_002400,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002400.jpg,,normal_negative,17,60,51,320,384
normal_002469_normal_negative_107,normal_002469,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002469.jpg,,normal_negative,17,222,97,384,384
normal_002504_normal_negative_01,normal_002504,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002504.jpg,,normal_negative,17,79,8,320,384
normal_002518_normal_negative_114,normal_002518,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002518.jpg,,normal_negative,17,42,191,320,384
normal_002521_normal_negative_118,normal_002521,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002521.jpg,,normal_negative,17,35,99,448,384
normal_002551_normal_negative_50,normal_002551,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002551.jpg,,normal_negative,17,134,74,320,384
normal_002554_normal_negative_70,normal_002554,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002554.jpg,,normal_negative,17,240,319,320,384
normal_002571_normal_negative_38,normal_002571,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002571.jpg,,normal_negative,17,44,318,320,384
normal_002638_normal_negative_54,normal_002638,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002638.jpg,,normal_negative,18,143,40,384,384
normal_002657_normal_negative_120,normal_002657,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002657.jpg,,normal_negative,18,174,33,384,384
normal_002661_normal_negative_80,normal_002661,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002661.jpg,,normal_negative,18,80,113,384,384
normal_002665_normal_negative_60,normal_002665,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002665.jpg,,normal_negative,18,8,180,448,384
normal_002675_normal_negative_71,normal_002675,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002675.jpg,,normal_negative,18,110,25,448,384
normal_002682_normal_negative_02,normal_002682,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002682.jpg,,normal_negative,18,142,65,384,384
normal_002692_normal_negative_63,normal_002692,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002692.jpg,,normal_negative,18,33,218,320,384
normal_002708_normal_negative_122,normal_002708,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002708.jpg,,normal_negative,18,109,97,448,384
