sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_009095,009095.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009095.jpg,,,normal,False,normal_pool,46,46.mp4,9095
normal_009096,009096.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009096.jpg,,,normal,False,normal_pool,46,46.mp4,9096
normal_009097,009097.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009097.jpg,,,normal,False,normal_pool,46,46.mp4,9097
normal_009098,009098.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009098.jpg,,,normal,False,normal_pool,46,46.mp4,9098
normal_009099,009099.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009099.jpg,,,normal,False,normal_pool,46,46.mp4,9099
normal_009100,009100.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009100.jpg,,,normal,False,normal_pool,46,46.mp4,9100
normal_009101,009101.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009101.jpg,,,normal,False,normal_pool,46,46.mp4,9101
normal_009102,009102.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009102.jpg,,,normal,False,normal_pool,46,46.mp4,9102
normal_009103,009103.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009103.jpg,,,normal,False,normal_pool,46,46.mp4,9103
normal_009104,009104.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009104.jpg,,,normal,False,normal_pool,46,46.mp4,9104
normal_009105,009105.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009105.jpg,,,normal,False,normal_pool,46,46.mp4,9105
normal_009106,009106.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009106.jpg,,,normal,False,normal_pool,46,46.mp4,9106
normal_009107,009107.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009107.jpg,,,normal,False,normal_pool,46,46.mp4,9107
normal_009108,009108.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009108.jpg,,,normal,False,normal_pool,46,46.mp4,9108
normal_009109,009109.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009109.jpg,,,normal,False,normal_pool,46,46.mp4,9109
normal_009110,009110.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009110.jpg,,,normal,False,normal_pool,46,46.mp4,9110
normal_009111,009111.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009111.jpg,,,normal,False,normal_pool,46,46.mp4,9111
normal_009112,009112.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009112.jpg,,,normal,False,normal_pool,46,46.mp4,9112
holdout_009133,009133.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\val\009133.jpg,,,defect_holdout_unlabeled,False,val,46,,287
normal_009154,009154.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009154.jpg,,,normal,False,normal_pool,46,46.mp4,9154
normal_009155,009155.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009155.jpg,,,normal,False,normal_pool,46,46.mp4,9155
normal_009156,009156.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009156.jpg,,,normal,False,normal_pool,46,46.mp4,9156
normal_009157,009157.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009157.jpg,,,normal,False,normal_pool,46,46.mp4,9157
normal_009158,009158.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009158.jpg,,,normal,False,normal_pool,46,46.mp4,9158
normal_009159,009159.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009159.jpg,,,normal,False,normal_pool,46,46.mp4,9159
normal_009160,009160.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009160.jpg,,,normal,False,normal_pool,46,46.mp4,9160
normal_009161,009161.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009161.jpg,,,normal,False,normal_pool,46,46.mp4,9161
normal_009162,009162.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009162.jpg,,,normal,False,normal_pool,46,46.mp4,9162
normal_009163,009163.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009163.jpg,,,normal,False,normal_pool,46,46.mp4,9163
normal_009164,009164.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009164.jpg,,,normal,False,normal_pool,46,46.mp4,9164
normal_009165,009165.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009165.jpg,,,normal,False,normal_pool,46,46.mp4,9165
normal_009166,009166.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009166.jpg,,,normal,False,normal_pool,46,46.mp4,9166
normal_009167,009167.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009167.jpg,,,normal,False,normal_pool,46,46.mp4,9167
normal_009168,009168.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009168.jpg,,,normal,False,normal_pool,46,46.mp4,9168
normal_009169,009169.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009169.jpg,,,normal,False,normal_pool,46,46.mp4,9169
normal_009170,009170.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009170.jpg,,,normal,False,normal_pool,46,46.mp4,9170
holdout_009191,009191.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\val\009191.jpg,,,defect_holdout_unlabeled,False,val,46,,393
holdout_009210,009210.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\val\009210.jpg,,,defect_holdout_unlabeled,False,val,46,,412
holdout_009228,009228.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\val\009228.jpg,,,defect_holdout_unlabeled,False,val,46,,430
normal_009249,009249.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009249.jpg,,,normal,False,normal_pool,46,46.mp4,9249
normal_009250,009250.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009250.jpg,,,normal,False,normal_pool,46,46.mp4,9250
normal_009251,009251.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009251.jpg,,,normal,False,normal_pool,46,46.mp4,9251
normal_009252,009252.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009252.jpg,,,normal,False,normal_pool,46,46.mp4,9252
normal_009253,009253.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009253.jpg,,,normal,False,normal_pool,46,46.mp4,9253
normal_009254,009254.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009254.jpg,,,normal,False,normal_pool,46,46.mp4,9254
normal_009255,009255.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009255.jpg,,,normal,False,normal_pool,46,46.mp4,9255
normal_009256,009256.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009256.jpg,,,normal,False,normal_pool,46,46.mp4,9256
normal_009257,009257.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009257.jpg,,,normal,False,normal_pool,46,46.mp4,9257
normal_009258,009258.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009258.jpg,,,normal,False,normal_pool,46,46.mp4,9258
normal_009259,009259.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009259.jpg,,,normal,False,normal_pool,46,46.mp4,9259
normal_009260,009260.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009260.jpg,,,normal,False,normal_pool,46,46.mp4,9260
normal_009261,009261.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009261.jpg,,,normal,False,normal_pool,46,46.mp4,9261
normal_009270,009270.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009270.jpg,,,normal,False,normal_pool,46,46.mp4,9270
normal_009271,009271.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009271.jpg,,,normal,False,normal_pool,46,46.mp4,9271
normal_009272,009272.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009272.jpg,,,normal,False,normal_pool,46,46.mp4,9272
normal_009273,009273.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009273.jpg,,,normal,False,normal_pool,46,46.mp4,9273
normal_009274,009274.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009274.jpg,,,normal,False,normal_pool,46,46.mp4,9274
normal_009275,009275.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009275.jpg,,,normal,False,normal_pool,46,46.mp4,9275
normal_009276,009276.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009276.jpg,,,normal,False,normal_pool,46,46.mp4,9276
normal_009277,009277.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009277.jpg,,,normal,False,normal_pool,46,46.mp4,9277
normal_009278,009278.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009278.jpg,,,normal,False,normal_pool,46,46.mp4,9278
normal_009279,009279.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009279.jpg,,,normal,False,normal_pool,46,46.mp4,9279
normal_009280,009280.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009280.jpg,,,normal,False,normal_pool,46,46.mp4,9280
normal_009281,009281.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009281.jpg,,,normal,False,normal_pool,46,46.mp4,9281
normal_009282,009282.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009282.jpg,,,normal,False,normal_pool,46,46.mp4,9282
normal_009283,009283.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009283.jpg,,,normal,False,normal_pool,46,46.mp4,9283
normal_009284,009284.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009284.jpg,,,normal,False,normal_pool,46,46.mp4,9284
normal_009285,009285.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009285.jpg,,,normal,False,normal_pool,46,46.mp4,9285
normal_009286,009286.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009286.jpg,,,normal,False,normal_pool,46,46.mp4,9286
normal_009287,009287.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009287.jpg,,,normal,False,normal_pool,46,46.mp4,9287
normal_009288,009288.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009288.jpg,,,normal,False,normal_pool,46,46.mp4,9288
normal_009289,009289.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009289.jpg,,,normal,False,normal_pool,46,46.mp4,9289
normal_009290,009290.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009290.jpg,,,normal,False,normal_pool,46,46.mp4,9290
normal_009291,009291.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009291.jpg,,,normal,False,normal_pool,46,46.mp4,9291
normal_009292,009292.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009292.jpg,,,normal,False,normal_pool,46,46.mp4,9292
normal_009293,009293.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009293.jpg,,,normal,False,normal_pool,46,46.mp4,9293
normal_009294,009294.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009294.jpg,,,normal,False,normal_pool,46,46.mp4,9294
normal_009295,009295.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009295.jpg,,,normal,False,normal_pool,46,46.mp4,9295
normal_009296,009296.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009296.jpg,,,normal,False,normal_pool,46,46.mp4,9296
normal_009297,009297.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009297.jpg,,,normal,False,normal_pool,46,46.mp4,9297
normal_009298,009298.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009298.jpg,,,normal,False,normal_pool,46,46.mp4,9298
normal_009299,009299.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009299.jpg,,,normal,False,normal_pool,46,46.mp4,9299
normal_009300,009300.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009300.jpg,,,normal,False,normal_pool,46,46.mp4,9300
normal_009301,009301.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009301.jpg,,,normal,False,normal_pool,46,46.mp4,9301
normal_009302,009302.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009302.jpg,,,normal,False,normal_pool,46,46.mp4,9302
normal_009303,009303.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009303.jpg,,,normal,False,normal_pool,46,46.mp4,9303
normal_009304,009304.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009304.jpg,,,normal,False,normal_pool,46,46.mp4,9304
normal_009305,009305.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009305.jpg,,,normal,False,normal_pool,46,46.mp4,9305
normal_009306,009306.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009306.jpg,,,normal,False,normal_pool,46,46.mp4,9306
normal_009307,009307.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009307.jpg,,,normal,False,normal_pool,46,46.mp4,9307
normal_009308,009308.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009308.jpg,,,normal,False,normal_pool,47,47.mp4,9308
normal_009309,009309.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009309.jpg,,,normal,False,normal_pool,47,47.mp4,9309
normal_009310,009310.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009310.jpg,,,normal,False,normal_pool,47,47.mp4,9310
normal_009311,009311.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009311.jpg,,,normal,False,normal_pool,47,47.mp4,9311
normal_009312,009312.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009312.jpg,,,normal,False,normal_pool,47,47.mp4,9312
normal_009313,009313.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009313.jpg,,,normal,False,normal_pool,47,47.mp4,9313
normal_009314,009314.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009314.jpg,,,normal,False,normal_pool,47,47.mp4,9314
normal_009315,009315.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009315.jpg,,,normal,False,normal_pool,47,47.mp4,9315
normal_009316,009316.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009316.jpg,,,normal,False,normal_pool,47,47.mp4,9316
normal_009317,009317.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009317.jpg,,,normal,False,normal_pool,47,47.mp4,9317
normal_009318,009318.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009318.jpg,,,normal,False,normal_pool,47,47.mp4,9318
normal_009319,009319.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009319.jpg,,,normal,False,normal_pool,47,47.mp4,9319
normal_009320,009320.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009320.jpg,,,normal,False,normal_pool,47,47.mp4,9320
normal_009321,009321.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009321.jpg,,,normal,False,normal_pool,47,47.mp4,9321
normal_009322,009322.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009322.jpg,,,normal,False,normal_pool,47,47.mp4,9322
normal_009323,009323.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009323.jpg,,,normal,False,normal_pool,47,47.mp4,9323
normal_009324,009324.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009324.jpg,,,normal,False,normal_pool,47,47.mp4,9324
normal_009325,009325.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009325.jpg,,,normal,False,normal_pool,47,47.mp4,9325
normal_009326,009326.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009326.jpg,,,normal,False,normal_pool,47,47.mp4,9326
normal_009327,009327.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009327.jpg,,,normal,False,normal_pool,47,47.mp4,9327
normal_009328,009328.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009328.jpg,,,normal,False,normal_pool,47,47.mp4,9328
normal_009329,009329.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009329.jpg,,,normal,False,normal_pool,47,47.mp4,9329
normal_009330,009330.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009330.jpg,,,normal,False,normal_pool,47,47.mp4,9330
normal_009331,009331.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009331.jpg,,,normal,False,normal_pool,47,47.mp4,9331
normal_009332,009332.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009332.jpg,,,normal,False,normal_pool,47,47.mp4,9332
normal_009333,009333.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009333.jpg,,,normal,False,normal_pool,47,47.mp4,9333
normal_009334,009334.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009334.jpg,,,normal,False,normal_pool,47,47.mp4,9334
normal_009335,009335.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009335.jpg,,,normal,False,normal_pool,47,47.mp4,9335
normal_009336,009336.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009336.jpg,,,normal,False,normal_pool,47,47.mp4,9336
normal_009337,009337.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009337.jpg,,,normal,False,normal_pool,47,47.mp4,9337
normal_009338,009338.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009338.jpg,,,normal,False,normal_pool,47,47.mp4,9338
normal_009339,009339.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009339.jpg,,,normal,False,normal_pool,47,47.mp4,9339
normal_009340,009340.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009340.jpg,,,normal,False,normal_pool,47,47.mp4,9340
normal_009341,009341.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009341.jpg,,,normal,False,normal_pool,47,47.mp4,9341
normal_009342,009342.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009342.jpg,,,normal,False,normal_pool,47,47.mp4,9342
normal_009343,009343.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009343.jpg,,,normal,False,normal_pool,47,47.mp4,9343
normal_009344,009344.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009344.jpg,,,normal,False,normal_pool,47,47.mp4,9344
normal_009345,009345.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009345.jpg,,,normal,False,normal_pool,47,47.mp4,9345
normal_009346,009346.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009346.jpg,,,normal,False,normal_pool,47,47.mp4,9346
normal_009347,009347.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009347.jpg,,,normal,False,normal_pool,47,47.mp4,9347
normal_009348,009348.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009348.jpg,,,normal,False,normal_pool,47,47.mp4,9348
normal_009349,009349.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009349.jpg,,,normal,False,normal_pool,47,47.mp4,9349
normal_009350,009350.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009350.jpg,,,normal,False,normal_pool,47,47.mp4,9350
normal_009351,009351.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009351.jpg,,,normal,False,normal_pool,47,47.mp4,9351
normal_009352,009352.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009352.jpg,,,normal,False,normal_pool,47,47.mp4,9352
normal_009353,009353.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009353.jpg,,,normal,False,normal_pool,47,47.mp4,9353
normal_009354,009354.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009354.jpg,,,normal,False,normal_pool,47,47.mp4,9354
normal_009355,009355.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009355.jpg,,,normal,False,normal_pool,47,47.mp4,9355
normal_009356,009356.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009356.jpg,,,normal,False,normal_pool,47,47.mp4,9356
normal_009357,009357.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009357.jpg,,,normal,False,normal_pool,47,47.mp4,9357
normal_009358,009358.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009358.jpg,,,normal,False,normal_pool,47,47.mp4,9358
normal_009359,009359.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009359.jpg,,,normal,False,normal_pool,47,47.mp4,9359
normal_009360,009360.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009360.jpg,,,normal,False,normal_pool,47,47.mp4,9360
normal_009361,009361.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009361.jpg,,,normal,False,normal_pool,47,47.mp4,9361
normal_009362,009362.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009362.jpg,,,normal,False,normal_pool,47,47.mp4,9362
normal_009363,009363.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009363.jpg,,,normal,False,normal_pool,47,47.mp4,9363
normal_009364,009364.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009364.jpg,,,normal,False,normal_pool,47,47.mp4,9364
normal_009365,009365.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009365.jpg,,,normal,False,normal_pool,47,47.mp4,9365
normal_009366,009366.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009366.jpg,,,normal,False,normal_pool,47,47.mp4,9366
normal_009367,009367.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009367.jpg,,,normal,False,normal_pool,47,47.mp4,9367
normal_009368,009368.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009368.jpg,,,normal,False,normal_pool,47,47.mp4,9368
normal_009369,009369.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009369.jpg,,,normal,False,normal_pool,47,47.mp4,9369
normal_009370,009370.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009370.jpg,,,normal,False,normal_pool,47,47.mp4,9370
normal_009371,009371.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009371.jpg,,,normal,False,normal_pool,47,47.mp4,9371
normal_009372,009372.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009372.jpg,,,normal,False,normal_pool,47,47.mp4,9372
