sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_006450,006450.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006450.jpg,,,normal,False,normal_pool,35,35.mp4,6450
normal_006451,006451.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006451.jpg,,,normal,False,normal_pool,35,35.mp4,6451
normal_006452,006452.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006452.jpg,,,normal,False,normal_pool,35,35.mp4,6452
normal_006453,006453.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006453.jpg,,,normal,False,normal_pool,35,35.mp4,6453
normal_006454,006454.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006454.jpg,,,normal,False,normal_pool,35,35.mp4,6454
normal_006455,006455.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006455.jpg,,,normal,False,normal_pool,35,35.mp4,6455
normal_006456,006456.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006456.jpg,,,normal,False,normal_pool,35,35.mp4,6456
normal_006457,006457.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006457.jpg,,,normal,False,normal_pool,35,35.mp4,6457
normal_006458,006458.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006458.jpg,,,normal,False,normal_pool,35,35.mp4,6458
normal_006459,006459.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006459.jpg,,,normal,False,normal_pool,35,35.mp4,6459
normal_006460,006460.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006460.jpg,,,normal,False,normal_pool,35,35.mp4,6460
normal_006461,006461.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006461.jpg,,,normal,False,normal_pool,35,35.mp4,6461
normal_006462,006462.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006462.jpg,,,normal,False,normal_pool,35,35.mp4,6462
normal_006463,006463.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006463.jpg,,,normal,False,normal_pool,35,35.mp4,6463
normal_006464,006464.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006464.jpg,,,normal,False,normal_pool,35,35.mp4,6464
normal_006465,006465.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006465.jpg,,,normal,False,normal_pool,35,35.mp4,6465
normal_006466,006466.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006466.jpg,,,normal,False,normal_pool,35,35.mp4,6466
normal_006467,006467.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006467.jpg,,,normal,False,normal_pool,35,35.mp4,6467
normal_006468,006468.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006468.jpg,,,normal,False,normal_pool,35,35.mp4,6468
normal_006469,006469.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006469.jpg,,,normal,False,normal_pool,35,35.mp4,6469
normal_006470,006470.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006470.jpg,,,normal,False,normal_pool,35,35.mp4,6470
normal_006471,006471.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006471.jpg,,,normal,False,normal_pool,35,35.mp4,6471
normal_006472,006472.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006472.jpg,,,normal,False,normal_pool,35,35.mp4,6472
normal_006473,006473.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006473.jpg,,,normal,False,normal_pool,35,35.mp4,6473
normal_006474,006474.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006474.jpg,,,normal,False,normal_pool,35,35.mp4,6474
normal_006475,006475.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006475.jpg,,,normal,False,normal_pool,35,35.mp4,6475
normal_006476,006476.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006476.jpg,,,normal,False,normal_pool,35,35.mp4,6476
normal_006477,006477.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006477.jpg,,,normal,False,normal_pool,35,35.mp4,6477
normal_006478,006478.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006478.jpg,,,normal,False,normal_pool,35,35.mp4,6478
normal_006479,006479.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006479.jpg,,,normal,False,normal_pool,35,35.mp4,6479
normal_006480,006480.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006480.jpg,,,normal,False,normal_pool,35,35.mp4,6480
normal_006481,006481.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006481.jpg,,,normal,False,normal_pool,35,35.mp4,6481
normal_006482,006482.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006482.jpg,,,normal,False,normal_pool,35,35.mp4,6482
normal_006483,006483.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006483.jpg,,,normal,False,normal_pool,35,35.mp4,6483
normal_006484,006484.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006484.jpg,,,normal,False,normal_pool,35,35.mp4,6484
normal_006485,006485.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006485.jpg,,,normal,False,normal_pool,35,35.mp4,6485
normal_006486,006486.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006486.jpg,,,normal,False,normal_pool,35,35.mp4,6486
normal_006487,006487.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006487.jpg,,,normal,False,normal_pool,35,35.mp4,6487
normal_006488,006488.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006488.jpg,,,normal,False,normal_pool,35,35.mp4,6488
normal_006489,006489.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006489.jpg,,,normal,False,normal_pool,35,35.mp4,6489
normal_006490,006490.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006490.jpg,,,normal,False,normal_pool,35,35.mp4,6490
normal_006491,006491.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006491.jpg,,,normal,False,normal_pool,35,35.mp4,6491
normal_006492,006492.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006492.jpg,,,normal,False,normal_pool,35,35.mp4,6492
normal_006493,006493.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006493.jpg,,,normal,False,normal_pool,35,35.mp4,6493
normal_006494,006494.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006494.jpg,,,normal,False,normal_pool,35,35.mp4,6494
normal_006495,006495.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006495.jpg,,,normal,False,normal_pool,35,35.mp4,6495
normal_006496,006496.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006496.jpg,,,normal,False,normal_pool,35,35.mp4,6496
normal_006497,006497.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006497.jpg,,,normal,False,normal_pool,35,35.mp4,6497
normal_006498,006498.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006498.jpg,,,normal,False,normal_pool,35,35.mp4,6498
normal_006499,006499.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006499.jpg,,,normal,False,normal_pool,35,35.mp4,6499
normal_006500,006500.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006500.jpg,,,normal,False,normal_pool,35,35.mp4,6500
normal_006501,006501.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006501.jpg,,,normal,False,normal_pool,35,35.mp4,6501
normal_006606,006606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006606.jpg,,,normal,False,normal_pool,35,35.mp4,6606
normal_009622,009622.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009622.jpg,,,normal,False,normal_pool,48,48.mp4,9622
normal_009623,009623.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009623.jpg,,,normal,False,normal_pool,48,48.mp4,9623
normal_009624,009624.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009624.jpg,,,normal,False,normal_pool,48,48.mp4,9624
normal_009625,009625.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009625.jpg,,,normal,False,normal_pool,48,48.mp4,9625
normal_009626,009626.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009626.jpg,,,normal,False,normal_pool,48,48.mp4,9626
normal_009627,009627.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009627.jpg,,,normal,False,normal_pool,48,48.mp4,9627
normal_009628,009628.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009628.jpg,,,normal,False,normal_pool,48,48.mp4,9628
normal_009629,009629.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009629.jpg,,,normal,False,normal_pool,48,48.mp4,9629
normal_009630,009630.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009630.jpg,,,normal,False,normal_pool,48,48.mp4,9630
normal_009631,009631.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009631.jpg,,,normal,False,normal_pool,48,48.mp4,9631
normal_009632,009632.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009632.jpg,,,normal,False,normal_pool,48,48.mp4,9632
normal_009633,009633.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009633.jpg,,,normal,False,normal_pool,48,48.mp4,9633
normal_009634,009634.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009634.jpg,,,normal,False,normal_pool,48,48.mp4,9634
normal_009635,009635.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009635.jpg,,,normal,False,normal_pool,48,48.mp4,9635
normal_009636,009636.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009636.jpg,,,normal,False,normal_pool,48,48.mp4,9636
normal_009637,009637.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009637.jpg,,,normal,False,normal_pool,48,48.mp4,9637
normal_009638,009638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009638.jpg,,,normal,False,normal_pool,48,48.mp4,9638
normal_009639,009639.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009639.jpg,,,normal,False,normal_pool,48,48.mp4,9639
normal_009640,009640.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009640.jpg,,,normal,False,normal_pool,48,48.mp4,9640
normal_009641,009641.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009641.jpg,,,normal,False,normal_pool,48,48.mp4,9641
normal_009642,009642.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009642.jpg,,,normal,False,normal_pool,48,48.mp4,9642
normal_009643,009643.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009643.jpg,,,normal,False,normal_pool,48,48.mp4,9643
normal_009644,009644.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009644.jpg,,,normal,False,normal_pool,48,48.mp4,9644
normal_009645,009645.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009645.jpg,,,normal,False,normal_pool,48,48.mp4,9645
normal_009646,009646.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009646.jpg,,,normal,False,normal_pool,48,48.mp4,9646
normal_009647,009647.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009647.jpg,,,normal,False,normal_pool,48,48.mp4,9647
normal_009648,009648.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009648.jpg,,,normal,False,normal_pool,48,48.mp4,9648
normal_009649,009649.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009649.jpg,,,normal,False,normal_pool,48,48.mp4,9649
normal_009650,009650.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009650.jpg,,,normal,False,normal_pool,48,48.mp4,9650
normal_009651,009651.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009651.jpg,,,normal,False,normal_pool,48,48.mp4,9651
normal_009652,009652.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009652.jpg,,,normal,False,normal_pool,48,48.mp4,9652
normal_009653,009653.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009653.jpg,,,normal,False,normal_pool,48,48.mp4,9653
normal_009654,009654.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009654.jpg,,,normal,False,normal_pool,48,48.mp4,9654
normal_009655,009655.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009655.jpg,,,normal,False,normal_pool,48,48.mp4,9655
normal_009656,009656.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009656.jpg,,,normal,False,normal_pool,48,48.mp4,9656
normal_009657,009657.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009657.jpg,,,normal,False,normal_pool,48,48.mp4,9657
normal_009658,009658.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009658.jpg,,,normal,False,normal_pool,48,48.mp4,9658
normal_009659,009659.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009659.jpg,,,normal,False,normal_pool,48,48.mp4,9659
normal_009660,009660.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009660.jpg,,,normal,False,normal_pool,48,48.mp4,9660
normal_009661,009661.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009661.jpg,,,normal,False,normal_pool,48,48.mp4,9661
normal_009662,009662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009662.jpg,,,normal,False,normal_pool,48,48.mp4,9662
normal_009663,009663.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009663.jpg,,,normal,False,normal_pool,48,48.mp4,9663
normal_009664,009664.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009664.jpg,,,normal,False,normal_pool,48,48.mp4,9664
normal_009665,009665.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009665.jpg,,,normal,False,normal_pool,48,48.mp4,9665
normal_009666,009666.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009666.jpg,,,normal,False,normal_pool,48,48.mp4,9666
normal_009667,009667.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009667.jpg,,,normal,False,normal_pool,48,48.mp4,9667
normal_009668,009668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009668.jpg,,,normal,False,normal_pool,48,48.mp4,9668
normal_009669,009669.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009669.jpg,,,normal,False,normal_pool,48,48.mp4,9669
normal_009670,009670.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009670.jpg,,,normal,False,normal_pool,48,48.mp4,9670
normal_009671,009671.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009671.jpg,,,normal,False,normal_pool,48,48.mp4,9671
normal_009672,009672.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009672.jpg,,,normal,False,normal_pool,48,48.mp4,9672
normal_009673,009673.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009673.jpg,,,normal,False,normal_pool,48,48.mp4,9673
normal_009674,009674.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009674.jpg,,,normal,False,normal_pool,48,48.mp4,9674
normal_009675,009675.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009675.jpg,,,normal,False,normal_pool,48,48.mp4,9675
normal_009676,009676.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009676.jpg,,,normal,False,normal_pool,48,48.mp4,9676
normal_009677,009677.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009677.jpg,,,normal,False,normal_pool,48,48.mp4,9677
normal_009678,009678.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009678.jpg,,,normal,False,normal_pool,48,48.mp4,9678
normal_009679,009679.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009679.jpg,,,normal,False,normal_pool,48,48.mp4,9679
normal_009680,009680.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009680.jpg,,,normal,False,normal_pool,48,48.mp4,9680
normal_009681,009681.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009681.jpg,,,normal,False,normal_pool,48,48.mp4,9681
normal_009682,009682.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009682.jpg,,,normal,False,normal_pool,48,48.mp4,9682
normal_009683,009683.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009683.jpg,,,normal,False,normal_pool,48,48.mp4,9683
normal_009684,009684.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009684.jpg,,,normal,False,normal_pool,48,48.mp4,9684
normal_009685,009685.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009685.jpg,,,normal,False,normal_pool,48,48.mp4,9685
normal_009686,009686.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009686.jpg,,,normal,False,normal_pool,48,48.mp4,9686
normal_009687,009687.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009687.jpg,,,normal,False,normal_pool,48,48.mp4,9687
normal_009688,009688.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009688.jpg,,,normal,False,normal_pool,48,48.mp4,9688
normal_009689,009689.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009689.jpg,,,normal,False,normal_pool,48,48.mp4,9689
normal_009690,009690.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009690.jpg,,,normal,False,normal_pool,48,48.mp4,9690
normal_009691,009691.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009691.jpg,,,normal,False,normal_pool,48,48.mp4,9691
normal_009692,009692.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009692.jpg,,,normal,False,normal_pool,48,48.mp4,9692
normal_009693,009693.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009693.jpg,,,normal,False,normal_pool,48,48.mp4,9693
normal_009694,009694.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009694.jpg,,,normal,False,normal_pool,48,48.mp4,9694
normal_009695,009695.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009695.jpg,,,normal,False,normal_pool,48,48.mp4,9695
normal_009696,009696.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009696.jpg,,,normal,False,normal_pool,48,48.mp4,9696
normal_009697,009697.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009697.jpg,,,normal,False,normal_pool,48,48.mp4,9697
normal_009698,009698.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009698.jpg,,,normal,False,normal_pool,48,48.mp4,9698
normal_009699,009699.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009699.jpg,,,normal,False,normal_pool,48,48.mp4,9699
normal_009700,009700.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009700.jpg,,,normal,False,normal_pool,48,48.mp4,9700
normal_009701,009701.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009701.jpg,,,normal,False,normal_pool,48,48.mp4,9701
normal_009702,009702.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009702.jpg,,,normal,False,normal_pool,48,48.mp4,9702
normal_009703,009703.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009703.jpg,,,normal,False,normal_pool,48,48.mp4,9703
normal_009704,009704.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009704.jpg,,,normal,False,normal_pool,48,48.mp4,9704
normal_009705,009705.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009705.jpg,,,normal,False,normal_pool,48,48.mp4,9705
normal_009706,009706.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009706.jpg,,,normal,False,normal_pool,48,48.mp4,9706
normal_009707,009707.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009707.jpg,,,normal,False,normal_pool,48,48.mp4,9707
normal_009708,009708.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009708.jpg,,,normal,False,normal_pool,48,48.mp4,9708
normal_009709,009709.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009709.jpg,,,normal,False,normal_pool,48,48.mp4,9709
normal_009710,009710.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009710.jpg,,,normal,False,normal_pool,48,48.mp4,9710
normal_009711,009711.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009711.jpg,,,normal,False,normal_pool,48,48.mp4,9711
normal_009712,009712.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009712.jpg,,,normal,False,normal_pool,48,48.mp4,9712
normal_009713,009713.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009713.jpg,,,normal,False,normal_pool,48,48.mp4,9713
normal_009714,009714.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009714.jpg,,,normal,False,normal_pool,48,48.mp4,9714
normal_009715,009715.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009715.jpg,,,normal,False,normal_pool,48,48.mp4,9715
normal_009716,009716.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009716.jpg,,,normal,False,normal_pool,48,48.mp4,9716
normal_009717,009717.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009717.jpg,,,normal,False,normal_pool,48,48.mp4,9717
normal_009718,009718.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009718.jpg,,,normal,False,normal_pool,48,48.mp4,9718
normal_009719,009719.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009719.jpg,,,normal,False,normal_pool,48,48.mp4,9719
normal_009720,009720.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009720.jpg,,,normal,False,normal_pool,48,48.mp4,9720
normal_009721,009721.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009721.jpg,,,normal,False,normal_pool,48,48.mp4,9721
normal_009722,009722.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009722.jpg,,,normal,False,normal_pool,48,48.mp4,9722
normal_009723,009723.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009723.jpg,,,normal,False,normal_pool,48,48.mp4,9723
